758;758;1516
757;757;1514
756;756;1512
755;755;1510
754;754;1508
753;753;1506
752;752;1504
751;751;1502
750;750;1500
749;749;1498
748;748;1496
747;747;1494
746;746;1492
745;745;1490
744;744;1488
743;743;1486
742;742;1484
741;741;1482
740;740;1480
739;739;1478
738;738;1476
737;737;1474
736;736;1472
735;735;1470
734;734;1468
733;733;1466
732;732;1464
731;731;1462
730;730;1460
729;729;1458
728;728;1456
727;727;1454
726;726;1452
725;725;1450
724;724;1448
723;723;1446
722;722;1444
721;721;1442
720;720;1440
719;719;1438
718;718;1436
717;717;1434
716;716;1432
715;715;1430
714;714;1428
713;713;1426
712;712;1424
711;711;1422
710;710;1420
709;709;1418
708;708;1416
707;707;1414
706;706;1412
705;705;1410
704;704;1408
703;703;1406
702;702;1404
701;701;1402
700;700;1400
699;699;1398
698;698;1396
697;697;1394
696;696;1392
695;695;1390
694;694;1388
693;693;1386
692;692;1384
691;691;1382
690;690;1380
689;689;1378
688;688;1376
687;687;1374
686;686;1372
685;685;1370
684;684;1368
683;683;1366
682;682;1364
681;681;1362
680;680;1360
679;679;1358
678;678;1356
677;677;1354
676;676;1352
675;675;1350
674;674;1348
673;673;1346
672;672;1344
671;671;1342
670;670;1340
669;669;1338
668;668;1336
667;667;1334
666;666;1332
665;665;1330
664;664;1328
663;663;1326
662;662;1324
661;661;1322
660;660;1320
659;659;1318
658;658;1316
657;657;1314
656;656;1312
655;655;1310
654;654;1308
653;653;1306
652;652;1304
651;651;1302
650;650;1300
649;649;1298
648;648;1296
647;647;1294
646;646;1292
645;645;1290
644;644;1288
643;643;1286
642;642;1284
641;641;1282
640;640;1280
639;639;1278
638;638;1276
637;637;1274
636;636;1272
635;635;1270
634;634;1268
633;633;1266
632;632;1264
631;631;1262
630;630;1260
629;629;1258
628;628;1256
627;627;1254
626;626;1252
625;625;1250
624;624;1248
623;623;1246
622;622;1244
621;621;1242
620;620;1240
619;619;1238
618;618;1236
617;617;1234
616;616;1232
615;615;1230
614;614;1228
613;613;1226
612;612;1224
611;611;1222
610;610;1220
609;609;1218
608;608;1216
607;607;1214
606;606;1212
605;605;1210
604;604;1208
603;603;1206
602;602;1204
601;601;1202
600;600;1200
599;599;1198
598;598;1196
597;597;1194
596;596;1192
595;595;1190
594;594;1188
593;593;1186
592;592;1184
591;591;1182
590;590;1180
589;589;1178
588;588;1176
587;587;1174
586;586;1172
585;585;1170
584;584;1168
583;583;1166
582;582;1164
581;581;1162
580;580;1160
579;579;1158
578;578;1156
577;577;1154
576;576;1152
575;575;1150
574;574;1148
573;573;1146
572;572;1144
571;571;1142
570;570;1140
569;569;1138
568;568;1136
567;567;1134
566;566;1132
565;565;1130
564;564;1128
563;563;1126
562;562;1124
561;561;1122
560;560;1120
559;559;1118
558;558;1116
557;557;1114
556;556;1112
555;555;1110
554;554;1108
553;553;1106
552;552;1104
551;551;1102
550;550;1100
549;549;1098
548;548;1096
547;547;1094
546;546;1092
545;545;1090
544;544;1088
543;543;1086
542;542;1084
541;541;1082
540;540;1080
539;539;1078
538;538;1076
537;537;1074
536;536;1072
535;535;1070
534;534;1068
533;533;1066
532;532;1064
531;531;1062
530;530;1060
529;529;1058
528;528;1056
527;527;1054
526;526;1052
525;525;1050
524;524;1048
523;523;1046
522;522;1044
521;521;1042
520;520;1040
519;519;1038
518;518;1036
517;517;1034
516;516;1032
515;515;1030
514;514;1028
513;513;1026
512;512;1024
511;511;1022
510;510;1020
509;509;1018
508;508;1016
507;507;1014
506;506;1012
505;505;1010
504;504;1008
503;503;1006
502;502;1004
501;501;1002
500;500;1000
499;499;998
498;498;996
497;497;994
496;496;992
495;495;990
494;494;988
493;493;986
492;492;984
491;491;982
490;490;980
489;489;978
488;488;976
487;487;974
486;486;972
485;485;970
484;484;968
483;483;966
482;482;964
481;481;962
480;480;960
479;479;958
478;478;956
477;477;954
476;476;952
475;475;950
474;474;948
473;473;946
472;472;944
471;471;942
470;470;940
469;469;938
468;468;936
467;467;934
466;466;932
465;465;930
464;464;928
463;463;926
462;462;924
461;461;922
460;460;920
459;459;918
458;458;916
457;457;914
456;456;912
455;455;910
454;454;908
453;453;906
452;452;904
451;451;902
450;450;900
449;449;898
448;448;896
447;447;894
446;446;892
445;445;890
444;444;888
443;443;886
442;442;884
441;441;882
440;440;880
439;439;878
438;438;876
437;437;874
436;436;872
435;435;870
434;434;868
433;433;866
432;432;864
431;431;862
430;430;860
429;429;858
428;428;856
427;427;854
426;426;852
425;425;850
424;424;848
423;423;846
422;422;844
421;421;842
420;420;840
419;419;838
418;418;836
417;417;834
416;416;832
415;415;830
414;414;828
413;413;826
412;412;824
411;411;822
410;410;820
409;409;818
408;408;816
407;407;814
406;406;812
405;405;810
404;404;808
403;403;806
402;402;804
401;401;802
400;400;800
399;399;798
398;398;796
397;397;794
396;396;792
395;395;790
394;394;788
393;393;786
392;392;784
391;391;782
390;390;780
389;389;778
388;388;776
387;387;774
386;386;772
385;385;770
384;384;768
383;383;766
382;382;764
381;381;762
380;380;760
379;379;758
378;378;756
377;377;754
376;376;752
375;375;750
374;374;748
373;373;746
372;372;744
371;371;742
370;370;740
369;369;738
368;368;736
367;367;734
366;366;732
365;365;730
364;364;728
363;363;726
362;362;724
361;361;722
360;360;720
359;359;718
358;358;716
357;357;714
356;356;712
355;355;710
354;354;708
353;353;706
352;352;704
351;351;702
350;350;700
349;349;698
348;348;696
347;347;694
346;346;692
345;345;690
344;344;688
343;343;686
342;342;684
341;341;682
340;340;680
339;339;678
338;338;676
337;337;674
336;336;672
335;335;670
334;334;668
333;333;666
332;332;664
331;331;662
330;330;660
329;329;658
328;328;656
327;327;654
326;326;652
325;325;650
324;324;648
323;323;646
322;322;644
321;321;642
320;320;640
319;319;638
318;318;636
317;317;634
316;316;632
315;315;630
314;314;628
313;313;626
312;312;624
311;311;622
310;310;620
309;309;618
308;308;616
307;307;614
306;306;612
305;305;610
304;304;608
303;303;606
302;302;604
301;301;602
300;300;600
299;299;598
298;298;596
297;297;594
296;296;592
295;295;590
294;294;588
293;293;586
292;292;584
291;291;582
290;290;580
289;289;578
288;288;576
287;287;574
286;286;572
285;285;570
284;284;568
283;283;566
282;282;564
281;281;562
280;280;560
279;279;558
278;278;556
277;277;554
276;276;552
275;275;550
274;274;548
273;273;546
272;272;544
271;271;542
270;270;540
269;269;538
268;268;536
267;267;534
266;266;532
265;265;530
264;264;528
263;263;526
262;262;524
261;261;522
260;260;520
259;259;518
258;258;516
257;257;514
256;256;512
255;255;510
254;254;508
253;253;506
252;252;504
251;251;502
250;250;500
